 0 0.0540892 0.108755 0.164606 0.222312 0.282635 0.346459 0.414802 0.488819 0.569751 0.658828 0.757075 0.865035 0.982448 1.108 1.23929 1.37317 1.50639 1.63638 1.76179 1.88257 2
 0 0.0582315 0.117017 0.176939 0.238628 0.302795 0.370242 0.441874 0.518684 0.601703 0.691908 0.790054 0.896469 1.01082 1.13197 1.25795 1.38631 1.51451 1.64055 1.76332 1.88279 2
 0 0.0621999 0.124924 0.188716 0.254167 0.321925 0.392712 0.467321 0.546601 0.631402 0.722496 0.82044 0.925414 1.03707 1.15441 1.27588 1.3995 1.52331 1.64574 1.76589 1.88371 2
 0 0.0660042 0.132494 0.199975 0.268983 0.340106 0.413984 0.491305 0.572786 0.659128 0.750937 0.84862 0.952265 1.06153 1.17557 1.29312 1.41263 1.53255 1.65164 1.76918 1.88512 2
 0 0.0696559 0.139755 0.210753 0.283136 0.357423 0.434175 0.513983 0.597448 0.68514 0.777535 0.874931 0.977355 1.08449 1.19563 1.30975 1.42563 1.54205 1.65802 1.77299 1.88685 2
 0 0.0731688 0.146733 0.221098 0.296692 0.373968 0.453408 0.535514 0.620783 0.709676 0.802565 0.899665 1.00097 1.10619 1.21475 1.32583 1.43846 1.55168 1.66473 1.77714 1.88881 2
 0 0.0765578 0.15346 0.231057 0.30972 0.389834 0.471806 0.556053 0.642982 0.73296 0.826275 0.923082 1.02335 1.12684 1.23309 1.34142 1.4511 1.56137 1.67163 1.78151 1.89092 2
 0 0.079839 0.159968 0.240683 0.322292 0.405117 0.489491 0.575751 0.664224 0.755198 0.84889 0.945412 1.04473 1.14664 1.25076 1.3566 1.46355 1.57106 1.67866 1.78604 1.89312 2
 0 0.0830293 0.166293 0.250028 0.334484 0.419914 0.506584 0.594756 0.684683 0.776582 0.870618 0.966865 1.06529 1.16573 1.2679 1.37142 1.47584 1.58073 1.68575 1.79066 1.8954 2
 0 0.0861463 0.172469 0.259148 0.346369 0.434323 0.523205 0.613211 0.704522 0.797298 0.891652 0.987636 1.08522 1.18429 1.28462 1.38596 1.48797 1.59036 1.69287 1.79534 1.89771 2
 0 0.0892078 0.178534 0.268098 0.358025 0.44844 0.539475 0.631256 0.723903 0.817518 0.912175 1.0079 1.10469 1.20244 1.30103 1.40028 1.49998 1.59995 1.70001 1.80006 1.90005 2
 0 0.0922322 0.184524 0.276935 0.369527 0.462364 0.55551 0.649029 0.742979 0.837412 0.932361 1.02784 1.12385 1.22033 1.31723 1.41446 1.51192 1.60951 1.70715 1.80479 1.9024 2
 0 0.0952381 0.190476 0.285714 0.380952 0.47619 0.571429 0.666667 0.761905 0.857143 0.952381 1.04762 1.14286 1.2381 1.33333 1.42857 1.52381 1.61905 1.71429 1.80952 1.90476 2
